com.samsung.shealth.tracker.pedometer_day_summary,6307003,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,1440,7d67119f-e5f5-4dad-a62a-51ba9d981b53.binning_data.json,364562,6000,,0,2019-06-18 18:30:00.915,com.sec.android.app.shealth,2019-06-18 18:30:00.915,,1.9722222,470.73996,58.429996,1440,NCYwqyvfDX,com.sec.android.app.shealth,0,7d67119f-e5f5-4dad-a62a-51ba9d981b53.achievement.json,7d67119f-e5f5-4dad-a62a-51ba9d981b53,1560816000000,
,2768,37411134-5f95-4b4d-9fbb-f4df3bf68a32.binning_data.json,1684401,6000,,0,2020-05-28 18:30:02.001,com.sec.android.app.shealth,2020-05-28 18:30:02.001,,1.9435219,2051.59,164.58998,2768,NCYwqyvfDX,com.sec.android.app.shealth,0,37411134-5f95-4b4d-9fbb-f4df3bf68a32.achievement.json,37411134-5f95-4b4d-9fbb-f4df3bf68a32,1590624000000,
,36921,20d53dc0-9c0e-4b47-994a-2329d35dc675.binning_data.json,8328753,6000,,1123,2019-06-23 18:30:02.134,com.sec.android.app.shealth,2019-06-23 18:30:02.134,,3.0124657,13747.499,1562.2097,35798,NCYwqyvfDX,com.sec.android.app.shealth,0,20d53dc0-9c0e-4b47-994a-2329d35dc675.achievement.json,20d53dc0-9c0e-4b47-994a-2329d35dc675,1561248000000,
,4356,f0d09406-5171-457c-9fab-ccbd0157ee91.binning_data.json,1203728,6000,,3,2019-07-18 18:24:09.785,com.sec.android.app.shealth,2019-07-17 18:42:31.023,f0d09406-5171-457c-9fab-ccbd0157ee91.source_info.json,1.2241466,1473.5399,176.95998,4353,VfS0qUERdZ,com.sec.android.app.shealth,0,f0d09406-5171-457c-9fab-ccbd0157ee91.achievement.json,f0d09406-5171-457c-9fab-ccbd0157ee91,1563408000000,
,5988,88d6b9fd-11e8-4018-93b4-2ca7e82a5545.binning_data.json,3592858,6000,,32,2020-02-17 18:30:01.279,com.sec.android.app.shealth,2020-02-17 18:30:01.279,,2.3236992,4608.73,246.18,5956,NCYwqyvfDX,com.sec.android.app.shealth,0,88d6b9fd-11e8-4018-93b4-2ca7e82a5545.achievement.json,88d6b9fd-11e8-4018-93b4-2ca7e82a5545,1581897600000,
,5109,f2cc5b0a-8ced-4cdb-bb64-bfe2ff3b28f9.binning_data.json,1357119,6000,,21,2019-09-04 18:30:01.150,com.sec.android.app.shealth,2019-09-04 18:30:01.150,,2.1958783,1657.4001,304.74997,5088,NCYwqyvfDX,com.sec.android.app.shealth,0,f2cc5b0a-8ced-4cdb-bb64-bfe2ff3b28f9.achievement.json,f2cc5b0a-8ced-4cdb-bb64-bfe2ff3b28f9,1567555200000,
,2248,a0b61a13-ac83-4e07-aebe-dab835555130.binning_data.json,1265520,6000,,2,2020-01-12 18:30:02.229,com.sec.android.app.shealth,2020-01-12 04:01:59.723,a0b61a13-ac83-4e07-aebe-dab835555130.source_info.json,1.3952048,1765.66,92.51999,2246,VfS0qUERdZ,com.sec.android.app.shealth,0,a0b61a13-ac83-4e07-aebe-dab835555130.achievement.json,a0b61a13-ac83-4e07-aebe-dab835555130,1578787200000,
,1019,9c8b2fd4-6825-46e0-a5a0-dd5a2fbb6522.binning_data.json,587807,6000,,2,2020-04-06 18:15:32.808,com.sec.android.app.shealth,2020-04-05 19:17:04.332,9c8b2fd4-6825-46e0-a5a0-dd5a2fbb6522.source_info.json,1.3452353,790.74005,42.079998,1017,VfS0qUERdZ,com.sec.android.app.shealth,0,9c8b2fd4-6825-46e0-a5a0-dd5a2fbb6522.achievement.json,9c8b2fd4-6825-46e0-a5a0-dd5a2fbb6522,1586131200000,
,8473,5d39c464-1fac-4278-a2a1-79818b33d0b0.binning_data.json,2049092,6000,,172,2019-07-14 18:06:41.803,com.sec.android.app.shealth,2019-07-13 18:30:08.858,5d39c464-1fac-4278-a2a1-79818b33d0b0.source_info.json,1.3004781,2664.8,320.28998,8301,VfS0qUERdZ,com.sec.android.app.shealth,0,5d39c464-1fac-4278-a2a1-79818b33d0b0.achievement.json,5d39c464-1fac-4278-a2a1-79818b33d0b0,1563062400000,
,2490,519d6db1-b1d1-4272-adde-17ab900185e5.binning_data.json,1486678,6000,,0,2020-05-09 18:09:27.547,com.sec.android.app.shealth,2020-05-08 18:51:08.197,519d6db1-b1d1-4272-adde-17ab900185e5.source_info.json,1.2827048,1906.97,101.219986,2490,VfS0qUERdZ,com.sec.android.app.shealth,0,519d6db1-b1d1-4272-adde-17ab900185e5.achievement.json,519d6db1-b1d1-4272-adde-17ab900185e5,1588982400000,
,1077,65abc0eb-ef5d-45ba-b0f8-b2ef2ba22e20.binning_data.json,633342,6000,,2,2020-04-29 18:30:01.873,com.sec.android.app.shealth,2020-04-29 18:30:01.873,,2.6585817,833.73004,44.579998,1075,NCYwqyvfDX,com.sec.android.app.shealth,0,65abc0eb-ef5d-45ba-b0f8-b2ef2ba22e20.achievement.json,65abc0eb-ef5d-45ba-b0f8-b2ef2ba22e20,1588118400000,
,1214,df791af9-a1fc-4339-b877-f60743b37a9a.binning_data.json,709184,6000,,0,2020-03-30 18:30:01.875,com.sec.android.app.shealth,2020-03-30 18:30:01.875,,6.9444447,958.01996,52.149998,1214,NCYwqyvfDX,com.sec.android.app.shealth,0,df791af9-a1fc-4339-b877-f60743b37a9a.achievement.json,df791af9-a1fc-4339-b877-f60743b37a9a,1585526400000,
,959,a7cd0ca6-831d-4ea5-8e0f-086099f28ba0.binning_data.json,556065,6000,,1,2020-05-13 18:28:28.278,com.sec.android.app.shealth,2020-05-12 19:43:10.885,a7cd0ca6-831d-4ea5-8e0f-086099f28ba0.source_info.json,1.3410643,745.72003,39.61,958,VfS0qUERdZ,com.sec.android.app.shealth,0,a7cd0ca6-831d-4ea5-8e0f-086099f28ba0.achievement.json,a7cd0ca6-831d-4ea5-8e0f-086099f28ba0,1589328000000,
,5495,c36fe094-cf9c-4bc0-9e29-d52ea33de929.binning_data.json,3394341,6000,,8,2019-11-20 18:30:01.090,com.sec.android.app.shealth,2019-11-20 18:30:01.090,,1.9249022,4162.58,221.45998,5487,NCYwqyvfDX,com.sec.android.app.shealth,0,c36fe094-cf9c-4bc0-9e29-d52ea33de929.achievement.json,c36fe094-cf9c-4bc0-9e29-d52ea33de929,1574208000000,
,8309,0234f314-1f1f-41e9-be61-4c4d971a64e6.binning_data.json,4850626,6000,,48,2019-11-08 18:30:01.365,com.sec.android.app.shealth,2019-11-08 18:30:01.365,,4.527778,6384.05,408.81,8261,NCYwqyvfDX,com.sec.android.app.shealth,0,0234f314-1f1f-41e9-be61-4c4d971a64e6.achievement.json,0234f314-1f1f-41e9-be61-4c4d971a64e6,1573171200000,
,5697,49efe640-e1d1-4cdd-8b15-a9c65cf96014.binning_data.json,3267672,6000,,16,2019-12-17 18:30:01.927,com.sec.android.app.shealth,2019-12-17 18:30:01.927,,2.2500002,4434.53,232.41998,5681,NCYwqyvfDX,com.sec.android.app.shealth,0,49efe640-e1d1-4cdd-8b15-a9c65cf96014.achievement.json,49efe640-e1d1-4cdd-8b15-a9c65cf96014,1576540800000,
,3111,473b807b-f556-4793-95c8-32730c453ee1.binning_data.json,1829747,6000,,8,2020-02-06 17:41:23.072,com.sec.android.app.shealth,2020-02-05 18:30:13.564,473b807b-f556-4793-95c8-32730c453ee1.source_info.json,1.2750776,2333.07,184.79999,3103,VfS0qUERdZ,com.sec.android.app.shealth,0,473b807b-f556-4793-95c8-32730c453ee1.achievement.json,473b807b-f556-4793-95c8-32730c453ee1,1580947200000,
,3602,16ff3876-dc96-4695-9c53-e3de1b58d117.binning_data.json,2298157,6000,,0,2020-03-17 18:30:01.437,com.sec.android.app.shealth,2020-03-17 18:30:01.437,,2.8611112,2729.48,145.96999,3602,NCYwqyvfDX,com.sec.android.app.shealth,0,16ff3876-dc96-4695-9c53-e3de1b58d117.achievement.json,16ff3876-dc96-4695-9c53-e3de1b58d117,1584403200000,
,7998,6f9f970e-091d-46ef-90dc-fb0715721ab4.binning_data.json,4695576,6000,,0,2019-12-13 18:30:01.151,com.sec.android.app.shealth,2019-12-13 18:30:01.151,,2.0277777,6166.1396,324.48996,7998,NCYwqyvfDX,com.sec.android.app.shealth,0,6f9f970e-091d-46ef-90dc-fb0715721ab4.achievement.json,6f9f970e-091d-46ef-90dc-fb0715721ab4,1576195200000,
,5597,beebaa86-0130-4072-a212-df2462fca391.binning_data.json,3255517,6000,,69,2020-02-27 18:27:03.558,com.sec.android.app.shealth,2020-02-26 19:12:06.031,beebaa86-0130-4072-a212-df2462fca391.source_info.json,1.3397225,4361.4897,233.00998,5528,VfS0qUERdZ,com.sec.android.app.shealth,0,beebaa86-0130-4072-a212-df2462fca391.achievement.json,beebaa86-0130-4072-a212-df2462fca391,1582761600000,
,793,123b0197-4882-4f7e-bfbe-cb1e07c6d3a0.binning_data.json,453735,6000,,0,2020-05-07 18:30:01.392,com.sec.android.app.shealth,2020-05-07 18:30:01.392,,1.7762219,615.16003,32.53,793,NCYwqyvfDX,com.sec.android.app.shealth,0,123b0197-4882-4f7e-bfbe-cb1e07c6d3a0.achievement.json,123b0197-4882-4f7e-bfbe-cb1e07c6d3a0,1588809600000,
,4720,a2d4c6bd-de08-4f1a-a887-e07af4d05607.binning_data.json,2714994,6000,,5,2020-03-11 18:30:03.244,com.sec.android.app.shealth,2020-03-10 18:34:18.006,,2.3333333,3563.35,280.55,4715,NCYwqyvfDX,com.sec.android.app.shealth,0,a2d4c6bd-de08-4f1a-a887-e07af4d05607.achievement.json,a2d4c6bd-de08-4f1a-a887-e07af4d05607,1583884800000,
,2147,35910cdc-aee5-4333-bef6-65ebf83a68c0.binning_data.json,1274580,6000,,0,2020-06-30 18:30:02.006,com.sec.android.app.shealth,2020-06-30 18:30:02.006,,1.7630124,1647.6799,88.08999,2147,NCYwqyvfDX,com.sec.android.app.shealth,0,35910cdc-aee5-4333-bef6-65ebf83a68c0.achievement.json,35910cdc-aee5-4333-bef6-65ebf83a68c0,1593475200000,
,8718,ea558bc9-031e-4950-9b75-8bb0b6f46318.binning_data.json,4652039,6000,,44,2020-07-09 17:36:05.570,com.sec.android.app.shealth,2020-07-09 03:25:52.335,ea558bc9-031e-4950-9b75-8bb0b6f46318.source_info.json,1.4709247,6842.8,520.5399,8674,VfS0qUERdZ,com.sec.android.app.shealth,0,ea558bc9-031e-4950-9b75-8bb0b6f46318.achievement.json,ea558bc9-031e-4950-9b75-8bb0b6f46318,1594252800000,
,5250,c1473d76-c2e0-4cbd-9bd2-ee2189782498.binning_data.json,3183125,6000,,12,2019-11-27 18:30:01.702,com.sec.android.app.shealth,2019-11-26 18:48:09.787,c1473d76-c2e0-4cbd-9bd2-ee2189782498.source_info.json,1.2692586,4040.21,215.42998,5238,VfS0qUERdZ,com.sec.android.app.shealth,0,c1473d76-c2e0-4cbd-9bd2-ee2189782498.achievement.json,c1473d76-c2e0-4cbd-9bd2-ee2189782498,1574812800000,
,2222,77054675-7081-48c2-b975-4068d5d49923.binning_data.json,1287814,6000,,0,2020-06-14 16:55:45.214,com.sec.android.app.shealth,2020-06-14 04:13:31.547,77054675-7081-48c2-b975-4068d5d49923.source_info.json,1.2963438,1669.4501,131.19998,2222,VfS0qUERdZ,com.sec.android.app.shealth,0,77054675-7081-48c2-b975-4068d5d49923.achievement.json,77054675-7081-48c2-b975-4068d5d49923,1592092800000,
,6034,a26b6242-050b-47fa-b54a-c706f0515b49.binning_data.json,3606107,6000,,14,2019-12-12 18:30:01.352,com.sec.android.app.shealth,2019-12-12 18:30:01.352,,3.6019726,4655.61,245.82997,6020,NCYwqyvfDX,com.sec.android.app.shealth,0,a26b6242-050b-47fa-b54a-c706f0515b49.achievement.json,a26b6242-050b-47fa-b54a-c706f0515b49,1576108800000,
,1818,f4d4ada6-3175-4c35-9ec2-4066188bcf44.binning_data.json,387016,6000,,0,2019-09-01 18:04:55.637,com.sec.android.app.shealth,2019-08-31 18:48:54.094,f4d4ada6-3175-4c35-9ec2-4066188bcf44.source_info.json,1.2684994,490.93,106.28999,1818,VfS0qUERdZ,com.sec.android.app.shealth,0,f4d4ada6-3175-4c35-9ec2-4066188bcf44.achievement.json,f4d4ada6-3175-4c35-9ec2-4066188bcf44,1567296000000,
,1527,a03b97e9-b962-4c9d-be38-cf6567d1ad12.binning_data.json,931190,6000,,1,2019-11-03 18:30:01.288,com.sec.android.app.shealth,2019-11-03 18:30:01.288,,1.7631079,1165.13,62.6,1526,NCYwqyvfDX,com.sec.android.app.shealth,0,a03b97e9-b962-4c9d-be38-cf6567d1ad12.achievement.json,a03b97e9-b962-4c9d-be38-cf6567d1ad12,1572739200000,
,347,8e341c38-728a-4448-9b59-e4840de0519a.binning_data.json,69315,6000,,0,2019-08-04 17:03:05.025,com.sec.android.app.shealth,2019-08-04 04:17:42.155,8e341c38-728a-4448-9b59-e4840de0519a.source_info.json,1.3207715,91.549995,14.46,347,VfS0qUERdZ,com.sec.android.app.shealth,0,8e341c38-728a-4448-9b59-e4840de0519a.achievement.json,8e341c38-728a-4448-9b59-e4840de0519a,1564876800000,
,2651,50cc085a-8f5c-4fba-acc8-a8d027c92315.binning_data.json,609495,6000,,1,2019-07-06 18:00:40.166,com.sec.android.app.shealth,2019-07-05 18:30:27.170,50cc085a-8f5c-4fba-acc8-a8d027c92315.source_info.json,1.2180897,742.42004,97.939995,2650,VfS0qUERdZ,com.sec.android.app.shealth,0,50cc085a-8f5c-4fba-acc8-a8d027c92315.achievement.json,50cc085a-8f5c-4fba-acc8-a8d027c92315,1562371200000,
,5651,9c0fa289-a68f-4907-b49b-576432167c6f.binning_data.json,3366223,6000,,44,2019-11-07 18:30:01.517,com.sec.android.app.shealth,2019-11-07 07:09:52.842,9c0fa289-a68f-4907-b49b-576432167c6f.source_info.json,1.2606771,4243.72,337.53998,5607,VfS0qUERdZ,com.sec.android.app.shealth,0,9c0fa289-a68f-4907-b49b-576432167c6f.achievement.json,9c0fa289-a68f-4907-b49b-576432167c6f,1573084800000,
,3810,3bad6a76-c962-42f8-ad78-aa9e3f229c52.binning_data.json,2203661,6000,,65,2019-11-12 18:30:01.576,com.sec.android.app.shealth,2019-11-12 18:30:01.576,,4.703279,3015.07,162.73999,3745,NCYwqyvfDX,com.sec.android.app.shealth,0,3bad6a76-c962-42f8-ad78-aa9e3f229c52.achievement.json,3bad6a76-c962-42f8-ad78-aa9e3f229c52,1573516800000,
,4727,c57a2c89-0f7f-44f7-ae68-6492f7da0f64.binning_data.json,1196175,6000,,147,2019-09-25 18:01:59.902,com.sec.android.app.shealth,2019-09-25 02:00:01.111,,3.1388886,1551.17,294.49,4580,NCYwqyvfDX,com.sec.android.app.shealth,0,c57a2c89-0f7f-44f7-ae68-6492f7da0f64.achievement.json,c57a2c89-0f7f-44f7-ae68-6492f7da0f64,1569369600000,
,516,90f4eacd-36ca-4793-a4d8-9d96dc05da71.binning_data.json,302265,6000,,6,2019-12-28 18:30:01.805,com.sec.android.app.shealth,2019-12-27 22:51:59.537,90f4eacd-36ca-4793-a4d8-9d96dc05da71.source_info.json,1.3332653,403.0,21.78,510,VfS0qUERdZ,com.sec.android.app.shealth,0,90f4eacd-36ca-4793-a4d8-9d96dc05da71.achievement.json,90f4eacd-36ca-4793-a4d8-9d96dc05da71,1577491200000,
,3810,db10e669-a39b-4cce-912b-42f6b50a63d1.binning_data.json,2203693,6000,,65,2019-11-12 15:02:36.077,com.sec.android.app.shealth,2019-11-12 00:59:56.879,db10e669-a39b-4cce-912b-42f6b50a63d1.source_info.json,1.3681891,3015.07,162.73999,3745,VfS0qUERdZ,com.sec.android.app.shealth,0,db10e669-a39b-4cce-912b-42f6b50a63d1.achievement.json,db10e669-a39b-4cce-912b-42f6b50a63d1,1573516800000,
,6503,ad0abd79-5dbf-48c4-bb72-2b15ff422ecb.binning_data.json,3840781,6000,,28,2020-01-31 15:48:27.497,com.sec.android.app.shealth,2020-01-31 02:27:33.882,ad0abd79-5dbf-48c4-bb72-2b15ff422ecb.source_info.json,1.3129255,5042.66,267.25998,6475,VfS0qUERdZ,com.sec.android.app.shealth,0,ad0abd79-5dbf-48c4-bb72-2b15ff422ecb.achievement.json,ad0abd79-5dbf-48c4-bb72-2b15ff422ecb,1580428800000,
,2550,43ce58ba-3e32-43da-b2c3-3460bbb93326.binning_data.json,1525320,6000,,0,2020-03-24 18:30:01.324,com.sec.android.app.shealth,2020-03-24 18:30:01.324,,1.8904426,1956.03,103.939995,2550,NCYwqyvfDX,com.sec.android.app.shealth,0,43ce58ba-3e32-43da-b2c3-3460bbb93326.achievement.json,43ce58ba-3e32-43da-b2c3-3460bbb93326,1585008000000,
,2827,bb9b5cfe-07ae-4b63-9a21-fdfd12eb3ae4.binning_data.json,1683383,6000,,0,2020-03-23 18:26:37.669,com.sec.android.app.shealth,2020-03-22 18:31:24.851,bb9b5cfe-07ae-4b63-9a21-fdfd12eb3ae4.source_info.json,1.2906325,2172.6301,116.29,2827,VfS0qUERdZ,com.sec.android.app.shealth,0,bb9b5cfe-07ae-4b63-9a21-fdfd12eb3ae4.achievement.json,bb9b5cfe-07ae-4b63-9a21-fdfd12eb3ae4,1584921600000,
,6266,684fc77c-e0af-41ca-a282-6669e7a39aa3.binning_data.json,3677113,6000,,32,2020-02-28 17:07:23.261,com.sec.android.app.shealth,2020-02-27 18:44:07.361,684fc77c-e0af-41ca-a282-6669e7a39aa3.source_info.json,1.3211125,4857.88,258.50998,6234,VfS0qUERdZ,com.sec.android.app.shealth,0,684fc77c-e0af-41ca-a282-6669e7a39aa3.achievement.json,684fc77c-e0af-41ca-a282-6669e7a39aa3,1582848000000,
,5145,f2943068-383c-468a-80ff-4c17a46c49eb.binning_data.json,3125340,6000,,5,2020-05-24 18:23:06.808,com.sec.android.app.shealth,2020-05-23 18:45:26.114,f2943068-383c-468a-80ff-4c17a46c49eb.source_info.json,1.221147,3816.5002,307.06995,5140,VfS0qUERdZ,com.sec.android.app.shealth,0,f2943068-383c-468a-80ff-4c17a46c49eb.achievement.json,f2943068-383c-468a-80ff-4c17a46c49eb,1590278400000,
,2073,204b9a6f-f943-46b4-9813-b49670e6ae99.binning_data.json,540680,6000,,4,2019-07-22 18:30:00.758,com.sec.android.app.shealth,2019-07-22 18:30:00.758,,1.9767374,688.24,84.46,2069,NCYwqyvfDX,com.sec.android.app.shealth,0,204b9a6f-f943-46b4-9813-b49670e6ae99.achievement.json,204b9a6f-f943-46b4-9813-b49670e6ae99,1563753600000,
,9133,b3a9c3b2-8ce8-4ae2-bcc6-84ccd52b50ad.binning_data.json,5186168,6000,,103,2020-02-14 19:13:27.314,com.sec.android.app.shealth,2020-02-14 19:13:27.314,,4.1340866,7211.77,384.89996,9030,NCYwqyvfDX,com.sec.android.app.shealth,0,b3a9c3b2-8ce8-4ae2-bcc6-84ccd52b50ad.achievement.json,b3a9c3b2-8ce8-4ae2-bcc6-84ccd52b50ad,1581638400000,
,13402,688dfd73-bfd7-49e9-aab3-db6e64273b70.binning_data.json,8069568,6000,,44,2020-01-15 18:30:02.983,com.sec.android.app.shealth,2020-01-15 18:30:02.983,,2.0131667,10279.3,543.87994,13358,NCYwqyvfDX,com.sec.android.app.shealth,0,688dfd73-bfd7-49e9-aab3-db6e64273b70.achievement.json,688dfd73-bfd7-49e9-aab3-db6e64273b70,1579046400000,
,780,d6974e70-834d-4e65-b103-3b3a0f7f56e4.binning_data.json,465045,6000,,0,2019-10-21 18:50:49.745,com.sec.android.app.shealth,2019-10-21 18:50:49.745,,1.6763165,583.68,46.29999,780,NCYwqyvfDX,com.sec.android.app.shealth,0,d6974e70-834d-4e65-b103-3b3a0f7f56e4.achievement.json,d6974e70-834d-4e65-b103-3b3a0f7f56e4,1571616000000,
,1543,34edcc05-ce50-403a-ad9c-0ecaaf9c3b2f.binning_data.json,360407,6000,,0,2019-06-12 18:30:00.419,com.sec.android.app.shealth,2019-06-12 18:30:00.419,,1.9474274,439.50006,57.099995,1543,NCYwqyvfDX,com.sec.android.app.shealth,0,34edcc05-ce50-403a-ad9c-0ecaaf9c3b2f.achievement.json,34edcc05-ce50-403a-ad9c-0ecaaf9c3b2f,1560297600000,
,1160,422b4701-35f1-49b3-86d6-082e157a4faa.binning_data.json,687415,6000,,3,2020-03-29 18:30:01.256,com.sec.android.app.shealth,2020-03-29 18:30:01.256,,6.690398,912.19,49.76,1157,NCYwqyvfDX,com.sec.android.app.shealth,0,422b4701-35f1-49b3-86d6-082e157a4faa.achievement.json,422b4701-35f1-49b3-86d6-082e157a4faa,1585440000000,
,1412,84fcf8bb-468e-450c-ba45-4dbe9f9e7955.binning_data.json,832499,6000,,0,2020-03-08 18:08:21.434,com.sec.android.app.shealth,2020-03-07 19:15:03.252,84fcf8bb-468e-450c-ba45-4dbe9f9e7955.source_info.json,1.3141395,1094.02,58.42,1412,VfS0qUERdZ,com.sec.android.app.shealth,0,84fcf8bb-468e-450c-ba45-4dbe9f9e7955.achievement.json,84fcf8bb-468e-450c-ba45-4dbe9f9e7955,1583625600000,
,5187,6af6404c-6bec-46a6-bac3-9651b3119d92.binning_data.json,3175633,6000,,1,2020-03-19 18:30:03.184,com.sec.android.app.shealth,2020-03-19 18:30:03.184,,1.9444443,3950.3098,210.08997,5186,NCYwqyvfDX,com.sec.android.app.shealth,0,6af6404c-6bec-46a6-bac3-9651b3119d92.achievement.json,6af6404c-6bec-46a6-bac3-9651b3119d92,1584576000000,
,3741,7f3e9492-4671-4e3a-8ea6-1ba0d1ce2654.binning_data.json,2230947,6000,,37,2019-12-18 18:27:59.012,com.sec.android.app.shealth,2019-12-17 18:49:57.005,7f3e9492-4671-4e3a-8ea6-1ba0d1ce2654.source_info.json,1.302899,2906.7,157.15,3704,VfS0qUERdZ,com.sec.android.app.shealth,0,7f3e9492-4671-4e3a-8ea6-1ba0d1ce2654.achievement.json,7f3e9492-4671-4e3a-8ea6-1ba0d1ce2654,1576627200000,
,10256,4428c79f-34ee-4e95-97cc-03ea888b9e98.binning_data.json,2839346,6000,,7,2019-10-11 17:57:15.330,com.sec.android.app.shealth,2019-10-11 02:08:00.285,,2.0277777,3526.3306,609.8598,10249,NCYwqyvfDX,com.sec.android.app.shealth,0,4428c79f-34ee-4e95-97cc-03ea888b9e98.achievement.json,4428c79f-34ee-4e95-97cc-03ea888b9e98,1570752000000,
,1785,22b0bf09-b0dd-4838-9fb8-99b7e8b48427.binning_data.json,1080885,6000,,2,2020-03-31 18:30:01.139,com.sec.android.app.shealth,2020-03-31 18:30:01.139,,2.8117597,1366.4299,73.2,1783,NCYwqyvfDX,com.sec.android.app.shealth,0,22b0bf09-b0dd-4838-9fb8-99b7e8b48427.achievement.json,22b0bf09-b0dd-4838-9fb8-99b7e8b48427,1585612800000,
,1426,7bfdca01-24a8-4acc-81e2-8e4e153bc27e.binning_data.json,287278,6000,,0,2019-09-26 18:06:01.332,com.sec.android.app.shealth,2019-09-26 04:01:54.092,7bfdca01-24a8-4acc-81e2-8e4e153bc27e.source_info.json,1.4123929,405.74997,85.219986,1426,VfS0qUERdZ,com.sec.android.app.shealth,0,7bfdca01-24a8-4acc-81e2-8e4e153bc27e.achievement.json,7bfdca01-24a8-4acc-81e2-8e4e153bc27e,1569456000000,
,4896,da31520d-342d-43ac-89a2-8cc00a235a18.binning_data.json,2922797,6000,,45,2019-12-05 17:31:00.726,com.sec.android.app.shealth,2019-12-05 02:29:33.726,da31520d-342d-43ac-89a2-8cc00a235a18.source_info.json,1.2958337,3787.46,202.51,4851,VfS0qUERdZ,com.sec.android.app.shealth,0,da31520d-342d-43ac-89a2-8cc00a235a18.achievement.json,da31520d-342d-43ac-89a2-8cc00a235a18,1575504000000,
,793,6b6a6cc3-9e83-46a6-b765-99c26fc64e02.binning_data.json,453763,6000,,0,2020-05-07 18:30:02.046,com.sec.android.app.shealth,2020-05-06 19:49:00.182,6b6a6cc3-9e83-46a6-b765-99c26fc64e02.source_info.json,1.3556836,615.16003,32.53,793,VfS0qUERdZ,com.sec.android.app.shealth,0,6b6a6cc3-9e83-46a6-b765-99c26fc64e02.achievement.json,6b6a6cc3-9e83-46a6-b765-99c26fc64e02,1588809600000,
,8936,c03ddda8-0d08-4f89-a0aa-169db958c291.binning_data.json,5106211,6000,,27,2020-01-21 18:05:06.996,com.sec.android.app.shealth,2020-01-21 02:17:58.447,c03ddda8-0d08-4f89-a0aa-169db958c291.source_info.json,1.3319856,6801.4,532.89996,8909,VfS0qUERdZ,com.sec.android.app.shealth,0,c03ddda8-0d08-4f89-a0aa-169db958c291.achievement.json,c03ddda8-0d08-4f89-a0aa-169db958c291,1579564800000,
,1845,8fdd0e08-fd15-4910-8c3b-90e40f0db94f.binning_data.json,1080516,6000,,1,2020-06-17 18:01:18.895,com.sec.android.app.shealth,2020-06-17 01:52:00.267,8fdd0e08-fd15-4910-8c3b-90e40f0db94f.source_info.json,1.3190538,1425.26,75.57,1844,VfS0qUERdZ,com.sec.android.app.shealth,0,8fdd0e08-fd15-4910-8c3b-90e40f0db94f.achievement.json,8fdd0e08-fd15-4910-8c3b-90e40f0db94f,1592352000000,
,1055,cad6b81f-dcaa-4fc5-aa31-a76f01767f56.binning_data.json,613509,6000,,0,2020-04-08 18:30:02.661,com.sec.android.app.shealth,2020-04-08 18:30:02.661,,1.847185,814.92004,43.21,1055,NCYwqyvfDX,com.sec.android.app.shealth,0,cad6b81f-dcaa-4fc5-aa31-a76f01767f56.achievement.json,cad6b81f-dcaa-4fc5-aa31-a76f01767f56,1586304000000,
,5537,3d436e52-fc62-42a4-ae52-6bdeb6189f4e.binning_data.json,3284540,6000,,14,2020-06-12 18:30:01.722,com.sec.android.app.shealth,2020-06-12 18:30:01.722,,1.7591496,4148.77,331.92993,5523,NCYwqyvfDX,com.sec.android.app.shealth,0,3d436e52-fc62-42a4-ae52-6bdeb6189f4e.achievement.json,3d436e52-fc62-42a4-ae52-6bdeb6189f4e,1591920000000,
,927,e1e918b0-f4bd-48d4-a65d-3e5441482339.binning_data.json,555281,6000,,0,2019-12-08 17:35:36.237,com.sec.android.app.shealth,2019-12-08 07:07:27.465,e1e918b0-f4bd-48d4-a65d-3e5441482339.source_info.json,1.2846998,713.37,37.969997,927,VfS0qUERdZ,com.sec.android.app.shealth,0,e1e918b0-f4bd-48d4-a65d-3e5441482339.achievement.json,e1e918b0-f4bd-48d4-a65d-3e5441482339,1575763200000,
,2740,e83c1a06-f559-4290-982d-178bce98719c.binning_data.json,1653416,6000,,5,2020-02-20 18:30:01.351,com.sec.android.app.shealth,2020-02-20 18:30:01.351,,2.5285323,2103.24,111.99,2735,NCYwqyvfDX,com.sec.android.app.shealth,0,e83c1a06-f559-4290-982d-178bce98719c.achievement.json,e83c1a06-f559-4290-982d-178bce98719c,1582156800000,
,661,0f8511f5-9fb7-4538-9916-98392426171b.binning_data.json,378064,6000,,0,2019-12-09 18:30:01.055,com.sec.android.app.shealth,2019-12-09 18:30:01.055,,1.6666665,513.04004,27.09,661,NCYwqyvfDX,com.sec.android.app.shealth,0,0f8511f5-9fb7-4538-9916-98392426171b.achievement.json,0f8511f5-9fb7-4538-9916-98392426171b,1575849600000,
,7940,9a171b3f-fdb9-4412-ba12-ae553aa0009c.binning_data.json,4634402,6000,,53,2020-01-23 18:30:02.883,com.sec.android.app.shealth,2020-01-22 18:31:44.963,9a171b3f-fdb9-4412-ba12-ae553aa0009c.source_info.json,1.3387983,6204.53,329.27997,7887,VfS0qUERdZ,com.sec.android.app.shealth,0,9a171b3f-fdb9-4412-ba12-ae553aa0009c.achievement.json,9a171b3f-fdb9-4412-ba12-ae553aa0009c,1579737600000,
