com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2025-06-19 13:57:26.999,,2025-06-19 18:14:22.345,2025-06-19 18:14:22.345,,,1.0,f71df27c-ab40-4bf3-bfff-631803eb66eb.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-19 18:13:53.999,f71df27c-ab40-4bf3-bfff-631803eb66eb,
2025-06-19 18:13:54.000,,2025-06-19 19:14:49.550,2025-06-19 19:14:49.550,,,1.0,8c216e07-b33c-49b4-aae7-aa4a7cdeb3a2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-19 19:14:24.000,8c216e07-b33c-49b4-aae7-aa4a7cdeb3a2,
2025-06-19 19:14:23.999,,2025-06-19 19:24:45.226,2025-06-19 19:24:45.226,,,1.0,5550efa4-760b-46d1-8b14-a250d4e2842c.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-19 19:23:02.000,5550efa4-760b-46d1-8b14-a250d4e2842c,
2025-06-19 19:23:02.001,,2025-06-19 19:24:45.263,2025-06-19 19:24:45.263,,,1.0,89ca1662-9b48-4f1d-a741-f410db4d9e40.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-19 19:24:11.001,89ca1662-9b48-4f1d-a741-f410db4d9e40,
2025-06-20 04:00:00.145,,2025-06-20 04:43:52.426,2025-06-20 04:43:52.426,,,1.0,52dd89de-391d-4118-8043-68fd37305c76.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-20 04:39:36.001,52dd89de-391d-4118-8043-68fd37305c76,
2025-06-20 13:12:33.389,,2025-06-20 19:54:25.569,2025-06-20 19:54:25.569,,,1.0,8d70a6bc-88dd-454d-9537-b4ca05dc03aa.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-20 19:53:55.000,8d70a6bc-88dd-454d-9537-b4ca05dc03aa,
2025-06-20 19:53:55.001,,2025-06-20 20:19:25.851,2025-06-20 20:19:25.851,,,1.0,3b258966-014d-42bc-8ae4-0abd60c0cd23.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-20 20:19:13.000,3b258966-014d-42bc-8ae4-0abd60c0cd23,
2025-06-21 04:00:00.000,,2025-06-21 22:08:58.399,2025-06-21 22:08:58.399,,,1.0,8541d05e-338a-4f2d-823c-2f0184b60b1b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-21 22:05:16.000,8541d05e-338a-4f2d-823c-2f0184b60b1b,
2025-06-22 04:00:00.187,,2025-06-22 18:19:40.478,2025-06-22 18:19:40.478,,,1.0,45575c31-f929-4f3f-a267-997da0ef9bff.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-22 18:17:57.000,45575c31-f929-4f3f-a267-997da0ef9bff,
2025-06-22 18:17:54.106,,2025-06-22 21:18:05.121,2025-06-22 21:18:05.121,,,1.0,e14ba949-9fa8-4c77-abfb-a1c98b7ae3da.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-22 20:58:15.000,e14ba949-9fa8-4c77-abfb-a1c98b7ae3da,
2025-06-23 04:00:00.412,,2025-06-23 12:08:42.893,2025-06-23 12:08:21.699,,,3.0,1ae682d9-a45d-46ac-bfaf-49363e1ff2be.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-23 12:08:20.000,1ae682d9-a45d-46ac-bfaf-49363e1ff2be,
2025-06-23 12:08:20.001,,2025-06-23 13:47:54.022,2025-06-23 13:47:54.022,,,1.0,2e0e05b7-07e5-4051-ae54-ee6507fc39b2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-23 13:47:30.001,2e0e05b7-07e5-4051-ae54-ee6507fc39b2,
2025-06-23 13:47:27.678,,2025-06-23 21:04:07.143,2025-06-23 21:04:07.143,,,1.0,fb34213a-eba6-4e1c-b6cf-f77c2fe354bd.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-23 21:03:30.999,fb34213a-eba6-4e1c-b6cf-f77c2fe354bd,
2025-06-23 21:03:30.999,,2025-06-23 22:44:05.587,2025-06-23 22:44:05.587,,,1.0,ac9f3b8d-746c-4a98-b7b3-7a68032aa9b4.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-23 22:43:00.999,ac9f3b8d-746c-4a98-b7b3-7a68032aa9b4,
2025-06-24 04:00:00.000,,2025-06-24 14:23:49.333,2025-06-24 14:23:49.245,,,2.0,00eb2145-0c6c-4c74-8bda-e1bfeae2f7b4.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-24 14:21:29.999,00eb2145-0c6c-4c74-8bda-e1bfeae2f7b4,
2025-06-24 14:21:30.000,,2025-06-24 16:23:06.845,2025-06-24 16:23:06.845,,,1.0,df457407-7dda-4ed8-bb0e-66f23d9cac2b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-24 16:18:56.001,df457407-7dda-4ed8-bb0e-66f23d9cac2b,
2025-06-24 16:18:54.809,,2025-06-24 19:04:09.323,2025-06-24 19:04:09.323,,,1.0,4a7e34a6-5010-4339-8d4c-964fec7cf68e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-24 19:03:31.000,4a7e34a6-5010-4339-8d4c-964fec7cf68e,
2025-06-24 19:03:31.001,,2025-06-24 19:09:43.518,2025-06-24 19:09:43.518,,,1.0,b7f859d7-47d7-4bf9-ae3c-04a29c163b5e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-24 19:09:14.001,b7f859d7-47d7-4bf9-ae3c-04a29c163b5e,
2025-06-25 05:00:50.410,,2025-06-25 13:22:48.450,2025-06-25 13:22:48.450,,,1.0,ac2790f6-2b1b-4d4e-9d10-5dc61261db36.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 13:22:25.000,ac2790f6-2b1b-4d4e-9d10-5dc61261db36,
2025-06-25 13:22:25.000,,2025-06-25 13:37:56.401,2025-06-25 13:37:56.401,,,1.0,e07e1393-f462-421c-937a-c900f6d79758.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 13:37:12.999,e07e1393-f462-421c-937a-c900f6d79758,
2025-06-25 13:37:13.000,,2025-06-25 13:50:06.894,2025-06-25 13:50:06.894,,,1.0,162a6fa4-3a82-4a0d-af11-14722060b5a2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 13:49:25.001,162a6fa4-3a82-4a0d-af11-14722060b5a2,
2025-06-25 13:49:23.760,,2025-06-25 15:33:28.840,2025-06-25 15:33:28.840,,,1.0,0366ac95-7a91-4258-aafa-a8fb1e30cde9.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 15:32:40.000,0366ac95-7a91-4258-aafa-a8fb1e30cde9,
2025-06-25 15:32:40.000,,2025-06-25 15:46:00.632,2025-06-25 15:46:00.632,,,1.0,b8e43720-d70a-4887-a952-5d24238830f3.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 15:45:34.000,b8e43720-d70a-4887-a952-5d24238830f3,
2025-06-25 15:45:34.000,,2025-06-25 16:04:39.779,2025-06-25 16:04:39.779,,,1.0,929a17ab-841a-4c12-97de-8bebff05e584.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 16:01:37.000,929a17ab-841a-4c12-97de-8bebff05e584,
2025-06-25 16:01:37.000,,2025-06-25 16:39:23.692,2025-06-25 16:39:23.692,,,1.0,bf604d8f-36d1-4941-97d5-acc66757d12c.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-06-25 16:29:36.000,bf604d8f-36d1-4941-97d5-acc66757d12c,
2025-07-02 04:00:00.000,,2025-07-02 13:11:58.456,2025-07-02 13:11:58.413,,,2.0,4740efd5-1681-454f-90ca-b0d93b52bb56.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-02 13:11:22.001,4740efd5-1681-454f-90ca-b0d93b52bb56,
2025-07-02 13:11:22.000,,2025-07-02 14:44:09.945,2025-07-02 14:44:09.945,,,1.0,5d945b59-27c3-413a-b4b7-21255a98ec04.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-02 14:39:40.000,5d945b59-27c3-413a-b4b7-21255a98ec04,
2025-07-02 14:39:40.001,,2025-07-02 15:12:53.993,2025-07-02 15:12:53.993,,,1.0,268c3338-0d39-4dcd-8c5a-363c0db353a9.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-02 15:11:41.000,268c3338-0d39-4dcd-8c5a-363c0db353a9,
2025-07-02 15:11:41.000,,2025-07-02 15:19:52.141,2025-07-02 15:19:52.007,,,3.0,48404ae4-3936-4f09-a0d1-40df7f78d6fc.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-02 15:17:46.001,48404ae4-3936-4f09-a0d1-40df7f78d6fc,
2025-07-02 15:17:46.000,,2025-07-02 15:28:04.617,2025-07-02 15:28:04.617,,,1.0,f7c013af-14a5-45c1-86b9-fc613682cc1b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-02 15:23:37.000,f7c013af-14a5-45c1-86b9-fc613682cc1b,
2025-07-03 04:00:00.072,,2025-07-03 12:32:59.180,2025-07-03 12:32:59.071,,,3.0,5671c8c0-3c67-4b95-99a6-1ca3f9f7014d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-03 12:32:37.000,5671c8c0-3c67-4b95-99a6-1ca3f9f7014d,
2025-07-03 12:32:37.000,,2025-07-03 14:23:04.812,2025-07-03 14:23:04.812,,,1.0,9bec2dae-e31f-400d-a9de-544765d36c32.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-03 14:22:53.000,9bec2dae-e31f-400d-a9de-544765d36c32,
2025-07-03 14:22:53.000,,2025-07-03 15:00:20.299,2025-07-03 15:00:20.299,,,1.0,b848160c-6d42-465e-8209-ae5d11f583f4.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-03 14:40:25.000,b848160c-6d42-465e-8209-ae5d11f583f4,
2025-07-03 14:40:21.351,,2025-07-04 02:28:26.143,2025-07-04 02:28:26.143,,,1.0,07db816c-8c4b-4988-a623-151acf6a7534.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-04 02:22:57.000,07db816c-8c4b-4988-a623-151acf6a7534,
2025-07-04 02:22:57.001,,2025-07-04 02:28:26.178,2025-07-04 02:28:26.178,,,1.0,ab76f121-4e18-4a22-81f1-f61a1a202d4c.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-04 02:24:35.000,ab76f121-4e18-4a22-81f1-f61a1a202d4c,
2025-07-04 04:00:00.215,,2025-07-04 20:23:28.898,2025-07-04 20:23:28.898,,,1.0,26afc1ce-9e26-4842-8278-310ff2260aa4.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-04 20:22:50.999,26afc1ce-9e26-4842-8278-310ff2260aa4,
2025-07-05 15:29:07.965,,2025-07-05 17:57:36.104,2025-07-05 17:57:36.104,,,1.0,9a67ae9e-3fea-4193-9ccc-a12ff291174c.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-05 17:56:05.001,9a67ae9e-3fea-4193-9ccc-a12ff291174c,
2025-07-05 17:56:05.001,,2025-07-05 23:41:43.750,2025-07-05 23:41:43.750,,,1.0,0ac83399-4bd6-48be-bc27-fb72d7feb97a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-05 23:41:05.001,0ac83399-4bd6-48be-bc27-fb72d7feb97a,
2025-07-06 04:00:00.570,,2025-07-06 12:51:04.561,2025-07-06 12:51:04.561,,,1.0,3e71c262-27e0-427f-bd26-928af1843f4b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-06 12:42:40.000,3e71c262-27e0-427f-bd26-928af1843f4b,
2025-07-06 12:42:40.000,,2025-07-06 13:58:53.320,2025-07-06 13:58:53.320,,,1.0,bedaaf32-b9b8-4b41-85f5-af8b16d0c5fb.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-06 13:58:11.001,bedaaf32-b9b8-4b41-85f5-af8b16d0c5fb,
2025-07-06 13:58:11.000,,2025-07-06 19:32:34.631,2025-07-06 19:32:34.631,,,1.0,f8edf5a4-ab8b-4fdb-b49c-3e648b0ac274.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-06 19:19:09.999,f8edf5a4-ab8b-4fdb-b49c-3e648b0ac274,
2025-07-07 04:00:00.125,,2025-07-07 13:47:32.221,2025-07-07 13:47:32.221,,,1.0,06c0d0ff-deca-4c2b-8e9f-23bca0a7b72b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-07 13:46:39.000,06c0d0ff-deca-4c2b-8e9f-23bca0a7b72b,
2025-07-07 13:46:39.000,,2025-07-07 20:53:46.132,2025-07-07 20:53:46.132,,,1.0,a6765bc3-a5cd-4c2e-9e82-815af745c84d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-07 20:52:04.000,a6765bc3-a5cd-4c2e-9e82-815af745c84d,
2025-07-07 20:52:04.000,,2025-07-07 21:13:51.804,2025-07-07 21:13:51.804,,,1.0,3caaed46-14d9-4bf7-87ec-bde39b7957e2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-07 21:13:36.000,3caaed46-14d9-4bf7-87ec-bde39b7957e2,
2025-07-07 21:13:36.000,,2025-07-07 21:22:16.910,2025-07-07 21:20:39.304,,,3.0,3d0090a1-3190-4697-81d1-034a22673c3b.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-07 21:20:42.000,3d0090a1-3190-4697-81d1-034a22673c3b,
2025-07-07 21:20:42.000,,2025-07-07 22:59:00.124,2025-07-07 22:59:00.124,,,1.0,8f8b1b5f-af0f-413e-bdd2-ac8e8acc5b4a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-07 22:56:49.000,8f8b1b5f-af0f-413e-bdd2-ac8e8acc5b4a,
2025-07-07 22:56:49.000,,2025-07-07 22:59:16.946,2025-07-07 22:59:16.946,,,1.0,72cac2b5-f29a-44ce-b082-8a2ce2083290.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-07 22:58:54.000,72cac2b5-f29a-44ce-b082-8a2ce2083290,
2025-07-07 22:58:54.000,,2025-07-08 00:00:22.402,2025-07-08 00:00:22.402,,,1.0,4435d89b-20e8-455e-ba55-bb3f45198a9e.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-08 00:00:01.000,4435d89b-20e8-455e-ba55-bb3f45198a9e,
2025-07-08 00:00:01.000,,2025-07-08 02:50:33.961,2025-07-08 02:50:33.961,,,1.0,6badd937-df0f-4a54-9394-2e6b76b942e6.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-08 02:49:25.000,6badd937-df0f-4a54-9394-2e6b76b942e6,
2025-07-08 04:00:00.000,,2025-07-08 16:59:48.483,2025-07-08 16:59:48.483,,,1.0,0107c8cd-3fd4-49d0-aa73-430be63e241d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-08 16:54:41.000,0107c8cd-3fd4-49d0-aa73-430be63e241d,
2025-07-08 16:54:41.001,,2025-07-08 20:12:00.047,2025-07-08 20:12:00.047,,,1.0,3608e4e1-6a23-40cb-b65f-aecb26c86352.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-08 20:10:46.000,3608e4e1-6a23-40cb-b65f-aecb26c86352,
2025-07-08 20:10:45.999,,2025-07-08 22:22:44.659,2025-07-08 22:22:44.579,,,2.0,0a2e0c12-fba9-47e7-9f25-32fa1407a47a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-08 22:22:06.000,0a2e0c12-fba9-47e7-9f25-32fa1407a47a,
2025-07-08 22:22:06.000,,2025-07-08 23:22:41.008,2025-07-08 23:22:41.008,,,1.0,5f8aab16-b984-4f84-8932-5d3ab54027e5.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-08 23:21:27.999,5f8aab16-b984-4f84-8932-5d3ab54027e5,
2025-07-08 23:21:28.000,,2025-07-09 00:15:23.799,2025-07-09 00:15:23.799,,,1.0,e77eb526-70fa-45ec-88fe-0da7c108e2d9.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-09 00:11:47.001,e77eb526-70fa-45ec-88fe-0da7c108e2d9,
2025-07-09 04:00:01.162,,2025-07-09 04:34:25.940,2025-07-09 04:34:25.940,,,1.0,18c5c40d-b9a4-4856-8523-c7a72dd83715.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-09 04:34:09.000,18c5c40d-b9a4-4856-8523-c7a72dd83715,
2025-07-12 04:00:00.546,,2025-07-12 22:12:12.251,2025-07-12 22:12:12.251,,,1.0,f754f756-62b0-4b4d-9b61-19ece9f66596.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-12 22:10:33.000,f754f756-62b0-4b4d-9b61-19ece9f66596,
2025-07-12 22:10:33.000,,2025-07-13 00:13:21.053,2025-07-13 00:13:21.053,,,1.0,acfc47d0-b97b-4a8a-8f2d-e8013e746898.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-13 00:11:44.000,acfc47d0-b97b-4a8a-8f2d-e8013e746898,
2025-07-13 00:11:44.000,,2025-07-13 00:17:56.879,2025-07-13 00:17:56.813,,,2.0,4840c6c1-46be-4b3e-bec3-69e159ca5db2.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-13 00:16:21.000,4840c6c1-46be-4b3e-bec3-69e159ca5db2,
2025-07-13 04:00:00.553,,2025-07-13 12:45:51.256,2025-07-13 12:45:51.256,,,1.0,1e5ef741-fbb5-4242-8188-bff396ece24a.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-13 12:43:56.000,1e5ef741-fbb5-4242-8188-bff396ece24a,
2025-07-13 12:43:56.000,,2025-07-13 17:58:09.886,2025-07-13 17:58:09.886,,,1.0,019fc779-5f5d-45ef-803a-d2b415edd321.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-13 17:57:15.000,019fc779-5f5d-45ef-803a-d2b415edd321,
2025-07-13 17:57:15.000,,2025-07-13 18:02:49.258,2025-07-13 18:02:49.258,,,1.0,66d82fe2-9258-4291-aff0-a4a0fa5d6aa7.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-13 18:02:19.000,66d82fe2-9258-4291-aff0-a4a0fa5d6aa7,
2025-07-13 18:02:13.848,,2025-07-14 00:29:45.869,2025-07-14 00:29:45.869,,,1.0,0396b83d-e681-40b0-b448-4aefad4db4f3.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-14 00:28:51.000,0396b83d-e681-40b0-b448-4aefad4db4f3,
2025-07-14 04:00:00.000,,2025-07-14 16:46:06.128,2025-07-14 16:46:06.051,,,2.0,41aa5de4-cc58-4cd8-a2e4-763744b20b9d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-14 16:42:16.999,41aa5de4-cc58-4cd8-a2e4-763744b20b9d,
2025-07-15 04:00:01.025,,2025-07-15 12:38:07.580,2025-07-15 12:38:07.580,,,1.0,0390d6cc-9c67-467a-80ae-e24b5a337066.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-15 12:37:55.000,0390d6cc-9c67-467a-80ae-e24b5a337066,
2025-07-15 12:37:55.000,,2025-07-15 12:52:27.239,2025-07-15 12:52:27.129,,,3.0,933ab057-603e-4bf1-818e-16c7152fca32.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-15 12:52:06.000,933ab057-603e-4bf1-818e-16c7152fca32,
2025-07-15 12:52:06.000,,2025-07-15 14:23:30.135,2025-07-15 14:23:30.135,,,1.0,d4774883-f61a-4e76-9ebf-fcdccd85c6ad.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-15 14:22:55.000,d4774883-f61a-4e76-9ebf-fcdccd85c6ad,
2025-07-15 14:22:55.000,,2025-07-15 14:26:16.730,2025-07-15 14:26:16.730,,,1.0,0054ffbc-f5b9-48fe-97c7-407b65242040.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-15 14:25:31.000,0054ffbc-f5b9-48fe-97c7-407b65242040,
2025-07-16 17:29:32.246,,2025-07-17 01:15:49.587,2025-07-17 01:15:49.587,,,1.0,ac6a54fb-ef95-4922-837d-2b750b35bf81.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-17 01:15:39.000,ac6a54fb-ef95-4922-837d-2b750b35bf81,
2025-07-17 01:15:39.000,,2025-07-17 01:36:50.388,2025-07-17 01:36:50.388,,,1.0,7a869f79-9df6-421c-a44e-940bedeb01b3.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-17 01:36:18.000,7a869f79-9df6-421c-a44e-940bedeb01b3,
2025-07-17 01:36:18.001,,2025-07-17 01:55:02.281,2025-07-17 01:55:02.281,,,1.0,645fbbe0-05c7-422a-89d8-83d1d4ff7728.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-07-17 01:54:13.001,645fbbe0-05c7-422a-89d8-83d1d4ff7728,
2025-08-03 00:17:55.110,,2025-08-03 02:46:13.231,2025-08-03 02:46:13.231,,,1.0,86f62cd2-b3c7-41cd-969d-287c1c458a37.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-03 02:45:50.000,86f62cd2-b3c7-41cd-969d-287c1c458a37,
2025-08-03 04:00:00.129,,2025-08-03 17:33:16.903,2025-08-03 17:33:16.903,,,1.0,7519211e-c930-49ea-9133-45b96ee70fd3.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-03 17:32:12.000,7519211e-c930-49ea-9133-45b96ee70fd3,
2025-08-03 17:32:12.000,,2025-08-03 17:51:03.364,2025-08-03 17:51:03.364,,,1.0,19b4bafa-7c2a-4a97-a69e-f50dffce4a23.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-03 17:50:25.000,19b4bafa-7c2a-4a97-a69e-f50dffce4a23,
2025-08-03 17:50:25.000,,2025-08-03 18:23:22.831,2025-08-03 18:23:22.831,,,1.0,bc2c2601-1c0f-4489-b241-dfc72756a81d.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-03 18:22:58.000,bc2c2601-1c0f-4489-b241-dfc72756a81d,
2025-08-03 18:22:54.556,,2025-08-03 21:54:38.592,2025-08-03 21:54:38.592,,,1.0,a9f6c682-84d5-4c5b-8601-1273bd1ed4fa.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-03 21:47:50.000,a9f6c682-84d5-4c5b-8601-1273bd1ed4fa,
2025-08-03 21:47:50.000,,2025-08-03 22:04:36.596,2025-08-03 22:04:36.596,,,1.0,d2ba0369-9036-4915-b94d-9cb9348aff62.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-03 22:03:53.000,d2ba0369-9036-4915-b94d-9cb9348aff62,
2025-08-04 04:00:00.872,,2025-08-04 14:35:10.653,2025-08-04 14:35:10.653,,,1.0,8eb81051-386a-40f6-9bfb-5752861634ec.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-04 14:35:10.619,8eb81051-386a-40f6-9bfb-5752861634ec,
2025-08-04 14:35:10.619,,2025-08-04 16:16:55.998,2025-08-04 16:16:55.998,,,1.0,40695884-7cdb-4a91-9cf1-146a8ac206fd.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-04 16:16:39.000,40695884-7cdb-4a91-9cf1-146a8ac206fd,
2025-08-04 16:16:39.000,,2025-08-04 17:56:45.528,2025-08-04 17:56:45.528,,,1.0,9e94f58c-2660-48d8-8cf2-b367296435f7.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-04 17:56:10.001,9e94f58c-2660-48d8-8cf2-b367296435f7,
2025-08-04 17:56:10.001,,2025-08-04 18:09:22.854,2025-08-04 18:09:22.854,,,1.0,ffad7928-2532-4e93-b33e-fbce156179fe.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-04 18:08:14.000,ffad7928-2532-4e93-b33e-fbce156179fe,
2025-08-04 18:08:10.523,,2025-08-04 22:46:34.890,2025-08-04 22:46:34.890,,,1.0,fbfc2805-7d3c-4252-a7c3-3951795e0441.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-04 22:46:14.000,fbfc2805-7d3c-4252-a7c3-3951795e0441,
2025-08-04 22:46:14.000,,2025-08-05 02:05:28.473,2025-08-05 02:05:28.473,,,1.0,a92b38d8-7a14-4ed3-8220-4f3632ab6ed5.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-04 23:29:19.000,a92b38d8-7a14-4ed3-8220-4f3632ab6ed5,
2025-08-04 23:29:19.000,,2025-08-05 02:26:10.156,2025-08-05 02:26:10.156,,,1.0,80206321-9a15-4f1b-b6fe-de055f291852.raw_data.json,UTC-0400,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-05 02:25:41.000,80206321-9a15-4f1b-b6fe-de055f291852,
2025-08-10 23:13:19.081,,2025-08-10 23:15:46.442,2025-08-10 23:15:46.442,,,1.0,15b99f08-25ae-4f60-a36e-ea517354cb32.raw_data.json,UTC-0700,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-10 23:14:09.000,15b99f08-25ae-4f60-a36e-ea517354cb32,
2025-08-10 23:14:09.000,,2025-08-10 23:18:28.534,2025-08-10 23:18:28.534,,,1.0,54e9e03a-9a14-435e-b657-9f02513f4a38.raw_data.json,UTC-0700,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-10 23:17:59.001,54e9e03a-9a14-435e-b657-9f02513f4a38,
2025-08-10 23:17:59.001,,2025-08-10 23:53:14.679,2025-08-10 23:53:14.592,,,3.0,9dfdf33d-85af-48a0-b129-f15054cb17df.raw_data.json,UTC-0700,dWuXRdP6N2,com.sec.android.app.shealth,2025-08-10 23:52:03.000,9dfdf33d-85af-48a0-b129-f15054cb17df,
