com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,7c357cec-17a3-4afd-b39a-a30563a90b96.extra_data.json,,,,0.0,6340530,1988.7401,,2019-09-11 18:30:00.683,2019-09-10 18:30:00.442,625.6864,NCYwqyvfDX,com.sec.android.app.shealth,7c357cec-17a3-4afd-b39a-a30563a90b96,1568160000000,
,,360b8506-f88b-4a36-bee3-e5278e6c3faa.extra_data.json,,,,0.0,3523237,2172.4695,,2020-07-09 17:52:31.501,2020-06-11 18:30:01.389,334.7085,NCYwqyvfDX,com.sec.android.app.shealth,360b8506-f88b-4a36-bee3-e5278e6c3faa,1591920000000,
,,9bfe56ad-d083-4703-88c0-9f56757a6268.extra_data.json,,,,0.0,0,1610.3641,,2019-06-12 00:21:58.284,2019-06-12 00:21:58.284,0.0,NCYwqyvfDX,com.sec.android.app.shealth,9bfe56ad-d083-4703-88c0-9f56757a6268,1560038400000,
,,06d5a32d-bea4-4b6c-a488-0b4b7644411c.extra_data.json,,,,0.0,2250866,1568.4114,,2019-08-26 16:27:56.603,2019-08-01 18:30:00.503,131.17998,NCYwqyvfDX,com.sec.android.app.shealth,06d5a32d-bea4-4b6c-a488-0b4b7644411c,1564704000000,
,,05b1490f-e4da-4633-8ac8-165541d8a15e.extra_data.json,,,,187.40001,8516660,2023.4612,,2020-07-29 18:30:00.907,2020-07-28 18:30:00.837,1194.5471,NCYwqyvfDX,com.sec.android.app.shealth,05b1490f-e4da-4633-8ac8-165541d8a15e,1595980800000,
,,e2b9afe5-bb20-4052-ae32-aafe06af58b8.extra_data.json,,,,0.0,1921857,1574.5436,,2019-07-15 18:30:00.506,2019-07-14 18:30:00.330,109.47003,NCYwqyvfDX,com.sec.android.app.shealth,e2b9afe5-bb20-4052-ae32-aafe06af58b8,1563148800000,
,,ed33c95e-f0e3-4ae0-9344-1ff27e88ad13.extra_data.json,,,,0.0,1592676,2101.1084,,2020-05-22 18:30:01.333,2020-05-21 18:30:01.925,142.40996,NCYwqyvfDX,com.sec.android.app.shealth,ed33c95e-f0e3-4ae0-9344-1ff27e88ad13,1590105600000,
,,62b9bd99-e52d-4096-bc9c-3229209fdb89.extra_data.json,,,,0.0,5264271,2010.1442,,2020-02-24 18:30:00.605,2020-02-23 18:30:00.420,471.05,NCYwqyvfDX,com.sec.android.app.shealth,62b9bd99-e52d-4096-bc9c-3229209fdb89,1582502400000,
,,9ffb89df-c73b-4ecc-a234-d6f8fa1001c2.extra_data.json,,,,0.0,935681,2117.3853,,2020-02-08 18:30:00.723,2020-02-07 18:30:00.396,91.44998,NCYwqyvfDX,com.sec.android.app.shealth,9ffb89df-c73b-4ecc-a234-d6f8fa1001c2,1581120000000,
,,a2a56afe-6a86-432d-b78e-910b2b6e111c.extra_data.json,,,,0.0,1212606,2116.1216,,2019-09-01 18:30:00.553,2019-08-31 18:30:00.489,106.28997,NCYwqyvfDX,com.sec.android.app.shealth,a2a56afe-6a86-432d-b78e-910b2b6e111c,1567296000000,
,,baf820eb-fe72-47f6-8bde-dbcdba74a383.extra_data.json,,,,0.0,4232890,2035.6968,,2020-01-31 18:30:00.787,2020-01-30 18:30:00.532,267.26,NCYwqyvfDX,com.sec.android.app.shealth,baf820eb-fe72-47f6-8bde-dbcdba74a383,1580428800000,
,,4dbc51d2-f391-4137-b6c3-b2bfc4b7941a.extra_data.json,,,,0.0,2202981,2085.9878,,2020-04-01 18:30:00.795,2020-03-31 18:30:00.422,137.02,NCYwqyvfDX,com.sec.android.app.shealth,4dbc51d2-f391-4137-b6c3-b2bfc4b7941a,1585699200000,
,,fd28f487-0e5e-4af9-8f74-4b1f92dfa3e6.extra_data.json,,,,0.0,2323841,1567.0513,,2019-06-29 18:30:00.504,2019-06-28 18:30:00.353,144.95001,NCYwqyvfDX,com.sec.android.app.shealth,fd28f487-0e5e-4af9-8f74-4b1f92dfa3e6,1561766400000,
,,f670f4ff-ea8f-4e46-b940-8e675217b350.extra_data.json,,,,0.0,1690785,2098.6775,,2020-03-24 18:30:00.741,2020-03-23 18:30:00.773,103.940025,NCYwqyvfDX,com.sec.android.app.shealth,f670f4ff-ea8f-4e46-b940-8e675217b350,1585008000000,
,,5942883c-e151-49b0-88f4-3fcad170ad2f.extra_data.json,,,,0.0,4950085,2023.2798,,2019-11-09 18:30:01.841,2019-11-08 18:30:00.667,306.94006,NCYwqyvfDX,com.sec.android.app.shealth,5942883c-e151-49b0-88f4-3fcad170ad2f,1573257600000,
,,6eec04a5-7aa0-4504-b3c2-8b938c3a851c.extra_data.json,,,,0.0,3307820,2058.6152,,2020-03-19 18:30:02.461,2020-03-18 18:30:00.509,210.08995,NCYwqyvfDX,com.sec.android.app.shealth,6eec04a5-7aa0-4504-b3c2-8b938c3a851c,1584576000000,
,,c2cfb8ba-5753-453d-9028-ca8f2bc8ad3b.extra_data.json,,,,0.0,69368,2144.5208,,2019-08-31 02:52:55.733,2019-08-04 18:31:03.575,4.1800003,NCYwqyvfDX,com.sec.android.app.shealth,c2cfb8ba-5753-453d-9028-ca8f2bc8ad3b,1564963200000,
,,27f8ca1d-8d38-4bbc-9fa3-a4d81fd5a119.extra_data.json,,,,0.0,1054140,2217.342,,2020-08-06 18:30:01.342,2020-08-05 18:30:01.221,96.26999,NCYwqyvfDX,com.sec.android.app.shealth,27f8ca1d-8d38-4bbc-9fa3-a4d81fd5a119,1596672000000,
,,5c17cf67-efb2-4947-b709-48cb12b7a34b.extra_data.json,,,,0.0,0,1610.3641,,2019-06-12 00:21:58.230,2019-06-12 00:21:58.230,0.0,NCYwqyvfDX,com.sec.android.app.shealth,5c17cf67-efb2-4947-b709-48cb12b7a34b,1559952000000,
,,0fad0164-eb7c-4d43-a445-89752ab7c647.extra_data.json,,,,0.0,1041421,2120.374,,2019-08-26 16:27:57.019,2019-08-21 18:30:01.361,92.99999,NCYwqyvfDX,com.sec.android.app.shealth,0fad0164-eb7c-4d43-a445-89752ab7c647,1566432000000,
,,530bd17c-ed52-4b1a-9fb7-5c696387a86d.extra_data.json,,,,0.0,569320,2229.9382,,2020-10-08 18:30:01.149,2020-10-07 18:30:01.684,36.590004,NCYwqyvfDX,com.sec.android.app.shealth,530bd17c-ed52-4b1a-9fb7-5c696387a86d,1602115200000,
,,db26906b-ce0a-4f73-b19c-ff073a7b8c98.extra_data.json,,,,0.0,1810371,1576.6216,,2019-07-04 18:30:01.100,2019-07-03 18:30:00.463,100.46999,NCYwqyvfDX,com.sec.android.app.shealth,db26906b-ce0a-4f73-b19c-ff073a7b8c98,1562198400000,
,,808a35e7-9b2f-4bdf-9279-c1a633e73fae.extra_data.json,,,,0.0,0,1610.3641,,2019-06-12 00:21:57.888,2019-06-12 00:21:57.888,0.0,NCYwqyvfDX,com.sec.android.app.shealth,808a35e7-9b2f-4bdf-9279-c1a633e73fae,1559347200000,
,,58d9f3bf-c618-4db6-8ce9-43996b580740.extra_data.json,,,,0.0,3422785,2061.2192,,2019-11-27 18:30:00.585,2019-11-26 18:30:00.987,215.43,NCYwqyvfDX,com.sec.android.app.shealth,58d9f3bf-c618-4db6-8ce9-43996b580740,1574812800000,
,,1303b735-08f9-4afc-8b68-fcf0331a86d8.extra_data.json,,,,194.2,10235232,1978.8114,,2020-07-17 18:30:01.177,2020-07-16 18:30:00.888,1385.7125,NCYwqyvfDX,com.sec.android.app.shealth,1303b735-08f9-4afc-8b68-fcf0331a86d8,1594944000000,
,,e63c734f-bcfb-43d9-917d-c7b49a06b900.extra_data.json,,,,0.0,0,1610.3641,,2019-06-12 00:22:07.595,2019-06-12 00:22:07.595,0.0,NCYwqyvfDX,com.sec.android.app.shealth,e63c734f-bcfb-43d9-917d-c7b49a06b900,1558656000000,
,,4da9484f-c3a3-47c4-862a-5664ff473198.extra_data.json,,,,0.0,1258712,2212.0273,,2020-09-22 18:30:01.227,2020-09-21 18:30:01.742,80.58998,NCYwqyvfDX,com.sec.android.app.shealth,4da9484f-c3a3-47c4-862a-5664ff473198,1600732800000,
